TransactionNo,Items,DateTime,DayType,Location,Date,Year,Month,Day,Hour,Month_Number,Day_Number
8126,Original Glazed,2017-03-14 11:30:45,Weekday,Vivo,2017-03-14,2017,March,Tuesday,Afternoon,3,1
8127,Original Glazed,2017-03-14 11:32:24,Weekday,Jurong,2017-03-14,2017,March,Tuesday,Afternoon,3,1
8129,Drinks,2017-03-14 11:42:39,Weekday,Vivo,2017-03-14,2017,March,Tuesday,Afternoon,3,1
8129,Original Glazed,2017-03-14 11:42:39,Weekday,Jurong,2017-03-14,2017,March,Tuesday,Afternoon,3,1
8130,Glazed Chocolate Cake,2017-03-14 11:55:49,Weekday,Jurong,2017-03-14,2017,March,Tuesday,Afternoon,3,1
8130,Original Glazed,2017-03-14 11:55:49,Weekday,Jurong,2017-03-14,2017,March,Tuesday,Afternoon,3,1
8131,Glazed Chocolate Cake,2017-03-14 12:24:52,Weekday,Vivo,2017-03-14,2017,March,Tuesday,Afternoon,3,1
8132,Glazed Chocolate Cake,2017-03-14 12:25:14,Weekday,Vivo,2017-03-14,2017,March,Tuesday,Afternoon,3,1
8133,Original Glazed,2017-03-14 12:32:10,Weekday,Jurong,2017-03-14,2017,March,Tuesday,Afternoon,3,1
8133,Glazed Chocolate Cake,2017-03-14 12:32:10,Weekday,Jurong,2017-03-14,2017,March,Tuesday,Afternoon,3,1
8134,Chocolate Iced Glazed,2017-03-14 12:35:36,Weekday,Vivo,2017-03-14,2017,March,Tuesday,Afternoon,3,1
8134,Glazed Chocolate Cake,2017-03-14 12:35:36,Weekday,Vivo,2017-03-14,2017,March,Tuesday,Afternoon,3,1
8135,Glazed Chocolate Cake,2017-03-14 12:36:30,Weekday,Vivo,2017-03-14,2017,March,Tuesday,Afternoon,3,1
8136,Original Glazed,2017-03-14 12:47:42,Weekday,Vivo,2017-03-14,2017,March,Tuesday,Afternoon,3,1
8136,Glazed Chocolate Cake,2017-03-14 12:47:42,Weekday,Vivo,2017-03-14,2017,March,Tuesday,Afternoon,3,1
8136,Glazed Chocolate Cake,2017-03-14 12:47:42,Weekday,Jurong,2017-03-14,2017,March,Tuesday,Afternoon,3,1
8137,Original Glazed,2017-03-14 13:29:36,Weekday,Vivo,2017-03-14,2017,March,Tuesday,Afternoon,3,1
8137,Chocolate Iced Glazed,2017-03-14 13:29:36,Weekday,Vivo,2017-03-14,2017,March,Tuesday,Afternoon,3,1
8138,Glazed Chocolate Cake,2017-03-14 13:43:47,Weekday,Jurong,2017-03-14,2017,March,Tuesday,Afternoon,3,1
8138,Original Glazed,2017-03-14 13:43:47,Weekday,Vivo,2017-03-14,2017,March,Tuesday,Afternoon,3,1
8138,Glazed Chocolate Cake,2017-03-14 13:43:47,Weekday,Jurong,2017-03-14,2017,March,Tuesday,Afternoon,3,1
8140,Glazed Chocolate Cake,2017-03-14 13:51:53,Weekday,Jurong,2017-03-14,2017,March,Tuesday,Afternoon,3,1
8141,Original Glazed,2017-03-14 13:53:07,Weekday,Vivo,2017-03-14,2017,March,Tuesday,Afternoon,3,1
8142,Glazed Chocolate Cake,2017-03-14 14:23:44,Weekday,Vivo,2017-03-14,2017,March,Tuesday,Afternoon,3,1
8142,Glazed Chocolate Cake,2017-03-14 14:23:44,Weekday,Vivo,2017-03-14,2017,March,Tuesday,Afternoon,3,1
8142,Glazed Chocolate Cake,2017-03-14 14:23:44,Weekday,Jurong,2017-03-14,2017,March,Tuesday,Afternoon,3,1
8142,Glazed Chocolate Cake,2017-03-14 14:23:44,Weekday,Jurong,2017-03-14,2017,March,Tuesday,Afternoon,3,1
8143,Glazed Chocolate Cake,2017-03-14 14:30:47,Weekday,Vivo,2017-03-14,2017,March,Tuesday,Afternoon,3,1
8143,Glazed Chocolate Cake,2017-03-14 14:30:47,Weekday,Vivo,2017-03-14,2017,March,Tuesday,Afternoon,3,1
8144,Original Glazed,2017-03-14 14:35:06,Weekday,Jurong,2017-03-14,2017,March,Tuesday,Afternoon,3,1
8144,Glazed Chocolate Cake,2017-03-14 14:35:06,Weekday,Jurong,2017-03-14,2017,March,Tuesday,Afternoon,3,1
8144,Chocolate Iced Glazed,2017-03-14 14:35:06,Weekday,Vivo,2017-03-14,2017,March,Tuesday,Afternoon,3,1
8145,Original Glazed,2017-03-14 14:49:03,Weekday,Vivo,2017-03-14,2017,March,Tuesday,Afternoon,3,1
8145,Chocolate Iced Glazed,2017-03-14 14:49:03,Weekday,Jurong,2017-03-14,2017,March,Tuesday,Afternoon,3,1
8146,Original Glazed,2017-03-14 15:25:53,Weekday,Jurong,2017-03-14,2017,March,Tuesday,Afternoon,3,1
8146,Glazed Chocolate Cake,2017-03-14 15:25:53,Weekday,Vivo,2017-03-14,2017,March,Tuesday,Afternoon,3,1
8146,Drinks,2017-03-14 15:25:53,Weekday,Vivo,2017-03-14,2017,March,Tuesday,Afternoon,3,1
8147,Chocolate Iced Glazed,2017-03-14 15:29:13,Weekday,Vivo,2017-03-14,2017,March,Tuesday,Afternoon,3,1
8147,Chocolate Iced Glazed,2017-03-14 15:29:13,Weekday,Jurong,2017-03-14,2017,March,Tuesday,Afternoon,3,1
8147,Glazed Chocolate Cake,2017-03-14 15:29:13,Weekday,Vivo,2017-03-14,2017,March,Tuesday,Afternoon,3,1
8147,Chocolate Iced Glazed,2017-03-14 15:29:13,Weekday,Jurong,2017-03-14,2017,March,Tuesday,Afternoon,3,1
8148,Glazed Chocolate Cake,2017-03-14 15:33:43,Weekday,Jurong,2017-03-14,2017,March,Tuesday,Afternoon,3,1
8148,Glazed Chocolate Cake,2017-03-14 15:33:43,Weekday,Vivo,2017-03-14,2017,March,Tuesday,Afternoon,3,1
8149,Original Glazed,2017-03-14 15:35:56,Weekday,Jurong,2017-03-14,2017,March,Tuesday,Afternoon,3,1
8149,Drinks,2017-03-14 15:35:56,Weekday,Jurong,2017-03-14,2017,March,Tuesday,Afternoon,3,1
8150,Glazed Chocolate Cake,2017-03-14 15:41:14,Weekday,Jurong,2017-03-14,2017,March,Tuesday,Afternoon,3,1
8150,Original Glazed,2017-03-14 15:41:14,Weekday,Vivo,2017-03-14,2017,March,Tuesday,Afternoon,3,1
8151,Original Glazed,2017-03-14 15:46:24,Weekday,Jurong,2017-03-14,2017,March,Tuesday,Afternoon,3,1
8151,Original Glazed,2017-03-14 15:46:24,Weekday,Vivo,2017-03-14,2017,March,Tuesday,Afternoon,3,1
8152,Glazed Chocolate Cake,2017-03-14 15:55:13,Weekday,Jurong,2017-03-14,2017,March,Tuesday,Afternoon,3,1
8152,Original Glazed,2017-03-14 15:55:13,Weekday,Jurong,2017-03-14,2017,March,Tuesday,Afternoon,3,1
8153,Drinks,2017-03-14 15:55:36,Weekday,Jurong,2017-03-14,2017,March,Tuesday,Afternoon,3,1
8153,Glazed Chocolate Cake,2017-03-14 15:55:36,Weekday,Jurong,2017-03-14,2017,March,Tuesday,Afternoon,3,1
8154,Original Glazed,2017-03-14 16:11:06,Weekday,Vivo,2017-03-14,2017,March,Tuesday,Evening,3,1
8154,Original Glazed,2017-03-14 16:11:06,Weekday,Jurong,2017-03-14,2017,March,Tuesday,Evening,3,1
8154,Chocolate Iced Glazed,2017-03-14 16:11:06,Weekday,Jurong,2017-03-14,2017,March,Tuesday,Evening,3,1
8155,Original Glazed,2017-03-14 16:19:16,Weekday,Vivo,2017-03-14,2017,March,Tuesday,Evening,3,1
8155,Original Glazed,2017-03-14 16:19:16,Weekday,Vivo,2017-03-14,2017,March,Tuesday,Evening,3,1
8155,Drinks,2017-03-14 16:19:16,Weekday,Vivo,2017-03-14,2017,March,Tuesday,Evening,3,1
8156,Original Glazed,2017-03-14 16:26:43,Weekday,Jurong,2017-03-14,2017,March,Tuesday,Evening,3,1
8156,Glazed Chocolate Cake,2017-03-14 16:26:43,Weekday,Vivo,2017-03-14,2017,March,Tuesday,Evening,3,1
8156,Chocolate Iced Glazed,2017-03-14 16:26:43,Weekday,Jurong,2017-03-14,2017,March,Tuesday,Evening,3,1
8156,Chocolate Iced Glazed,2017-03-14 16:26:43,Weekday,Vivo,2017-03-14,2017,March,Tuesday,Evening,3,1
8157,Drinks,2017-03-14 16:46:14,Weekday,Vivo,2017-03-14,2017,March,Tuesday,Evening,3,1
8157,Original Glazed,2017-03-14 16:46:14,Weekday,Jurong,2017-03-14,2017,March,Tuesday,Evening,3,1
8157,Glazed Chocolate Cake,2017-03-14 16:46:14,Weekday,Jurong,2017-03-14,2017,March,Tuesday,Evening,3,1
8157,Chocolate Iced Glazed,2017-03-14 16:46:14,Weekday,Vivo,2017-03-14,2017,March,Tuesday,Evening,3,1
8159,Glazed Chocolate Cake,2017-03-14 17:33:43,Weekday,Jurong,2017-03-14,2017,March,Tuesday,Evening,3,1
8160,Original Glazed,2017-03-14 17:38:40,Weekday,Jurong,2017-03-14,2017,March,Tuesday,Evening,3,1
8161,Chocolate Iced Glazed,2017-03-14 17:49:26,Weekday,Jurong,2017-03-14,2017,March,Tuesday,Evening,3,1
8161,Chocolate Iced Glazed,2017-03-14 17:49:26,Weekday,Vivo,2017-03-14,2017,March,Tuesday,Evening,3,1
8161,Chocolate Iced Glazed,2017-03-14 17:49:26,Weekday,Vivo,2017-03-14,2017,March,Tuesday,Evening,3,1
8161,Glazed Chocolate Cake,2017-03-14 17:49:26,Weekday,Jurong,2017-03-14,2017,March,Tuesday,Evening,3,1
8161,Drinks,2017-03-14 17:49:26,Weekday,Jurong,2017-03-14,2017,March,Tuesday,Evening,3,1
8162,Original Glazed,2017-03-15 08:57:07,Weekday,Jurong,2017-03-15,2017,March,Wednesday,Morning,3,2
8163,Original Glazed,2017-03-15 08:58:56,Weekday,Jurong,2017-03-15,2017,March,Wednesday,Morning,3,2
8164,Original Glazed,2017-03-15 09:02:33,Weekday,Vivo,2017-03-15,2017,March,Wednesday,Morning,3,2
8165,Original Glazed,2017-03-15 09:08:58,Weekday,Vivo,2017-03-15,2017,March,Wednesday,Morning,3,2
8165,Drinks,2017-03-15 09:08:58,Weekday,Jurong,2017-03-15,2017,March,Wednesday,Morning,3,2
8166,Original Glazed,2017-03-15 09:12:46,Weekday,Vivo,2017-03-15,2017,March,Wednesday,Morning,3,2
8166,Original Glazed,2017-03-15 09:12:46,Weekday,Jurong,2017-03-15,2017,March,Wednesday,Morning,3,2
8166,Glazed Chocolate Cake,2017-03-15 09:12:46,Weekday,Jurong,2017-03-15,2017,March,Wednesday,Morning,3,2
8167,Glazed Chocolate Cake,2017-03-15 09:20:37,Weekday,Jurong,2017-03-15,2017,March,Wednesday,Morning,3,2
8167,Original Glazed,2017-03-15 09:20:37,Weekday,Jurong,2017-03-15,2017,March,Wednesday,Morning,3,2
8169,Original Glazed,2017-03-15 09:44:29,Weekday,Jurong,2017-03-15,2017,March,Wednesday,Morning,3,2
8170,Original Glazed,2017-03-15 09:50:20,Weekday,Jurong,2017-03-15,2017,March,Wednesday,Morning,3,2
8171,Chocolate Iced Glazed,2017-03-15 10:04:43,Weekday,Vivo,2017-03-15,2017,March,Wednesday,Morning,3,2
8171,Glazed Chocolate Cake,2017-03-15 10:04:43,Weekday,Jurong,2017-03-15,2017,March,Wednesday,Morning,3,2
8172,Chocolate Iced Glazed,2017-03-15 10:06:45,Weekday,Jurong,2017-03-15,2017,March,Wednesday,Morning,3,2
8173,Drinks,2017-03-15 10:11:24,Weekday,Vivo,2017-03-15,2017,March,Wednesday,Morning,3,2
8174,Original Glazed,2017-03-15 10:57:50,Weekday,Vivo,2017-03-15,2017,March,Wednesday,Morning,3,2
8175,Original Glazed,2017-03-15 11:13:19,Weekday,Jurong,2017-03-15,2017,March,Wednesday,Afternoon,3,2
8175,Original Glazed,2017-03-15 11:13:19,Weekday,Jurong,2017-03-15,2017,March,Wednesday,Afternoon,3,2
8175,Glazed Chocolate Cake,2017-03-15 11:13:19,Weekday,Jurong,2017-03-15,2017,March,Wednesday,Afternoon,3,2
8176,Original Glazed,2017-03-15 11:14:11,Weekday,Vivo,2017-03-15,2017,March,Wednesday,Afternoon,3,2
8176,Chocolate Iced Glazed,2017-03-15 11:14:11,Weekday,Vivo,2017-03-15,2017,March,Wednesday,Afternoon,3,2
8177,Original Glazed,2017-03-15 11:33:38,Weekday,Vivo,2017-03-15,2017,March,Wednesday,Afternoon,3,2
8177,Chocolate Iced Glazed,2017-03-15 11:33:38,Weekday,Vivo,2017-03-15,2017,March,Wednesday,Afternoon,3,2
8178,Original Glazed,2017-03-15 11:38:43,Weekday,Vivo,2017-03-15,2017,March,Wednesday,Afternoon,3,2
8179,Original Glazed,2017-03-15 11:44:25,Weekday,Jurong,2017-03-15,2017,March,Wednesday,Afternoon,3,2
8180,Original Glazed,2017-03-15 11:47:52,Weekday,Vivo,2017-03-15,2017,March,Wednesday,Afternoon,3,2
8180,Chocolate Iced Glazed,2017-03-15 11:47:52,Weekday,Vivo,2017-03-15,2017,March,Wednesday,Afternoon,3,2
8180,Drinks,2017-03-15 11:47:52,Weekday,Jurong,2017-03-15,2017,March,Wednesday,Afternoon,3,2
8181,Original Glazed,2017-03-15 11:52:15,Weekday,Vivo,2017-03-15,2017,March,Wednesday,Afternoon,3,2
8181,Original Glazed,2017-03-15 11:52:15,Weekday,Jurong,2017-03-15,2017,March,Wednesday,Afternoon,3,2
8182,Chocolate Iced Glazed,2017-03-15 11:56:09,Weekday,Jurong,2017-03-15,2017,March,Wednesday,Afternoon,3,2
8182,Chocolate Iced Glazed,2017-03-15 11:56:09,Weekday,Jurong,2017-03-15,2017,March,Wednesday,Afternoon,3,2
8183,Drinks,2017-03-15 11:56:26,Weekday,Vivo,2017-03-15,2017,March,Wednesday,Afternoon,3,2
8184,Chocolate Iced Glazed,2017-03-15 12:03:37,Weekday,Vivo,2017-03-15,2017,March,Wednesday,Afternoon,3,2
8185,Chocolate Iced Glazed,2017-03-15 12:32:36,Weekday,Jurong,2017-03-15,2017,March,Wednesday,Afternoon,3,2
8186,Chocolate Iced Glazed,2017-03-15 12:36:22,Weekday,Jurong,2017-03-15,2017,March,Wednesday,Afternoon,3,2
8186,Glazed Chocolate Cake,2017-03-15 12:36:22,Weekday,Jurong,2017-03-15,2017,March,Wednesday,Afternoon,3,2
8187,Chocolate Iced Glazed,2017-03-15 12:38:09,Weekday,Jurong,2017-03-15,2017,March,Wednesday,Afternoon,3,2
8187,Drinks,2017-03-15 12:38:09,Weekday,Vivo,2017-03-15,2017,March,Wednesday,Afternoon,3,2
8188,Original Glazed,2017-03-15 12:58:42,Weekday,Vivo,2017-03-15,2017,March,Wednesday,Afternoon,3,2
8189,Chocolate Iced Glazed,2017-03-15 13:32:56,Weekday,Jurong,2017-03-15,2017,March,Wednesday,Afternoon,3,2
8190,Original Glazed,2017-03-15 14:09:54,Weekday,Jurong,2017-03-15,2017,March,Wednesday,Afternoon,3,2
8190,Chocolate Iced Glazed,2017-03-15 14:09:54,Weekday,Jurong,2017-03-15,2017,March,Wednesday,Afternoon,3,2
8191,Glazed Chocolate Cake,2017-03-15 14:20:02,Weekday,Jurong,2017-03-15,2017,March,Wednesday,Afternoon,3,2
8191,Glazed Chocolate Cake,2017-03-15 14:20:02,Weekday,Jurong,2017-03-15,2017,March,Wednesday,Afternoon,3,2
8191,Chocolate Iced Glazed,2017-03-15 14:20:02,Weekday,Jurong,2017-03-15,2017,March,Wednesday,Afternoon,3,2
8191,Glazed Chocolate Cake,2017-03-15 14:20:02,Weekday,Jurong,2017-03-15,2017,March,Wednesday,Afternoon,3,2
8192,Chocolate Iced Glazed,2017-03-15 14:25:07,Weekday,Vivo,2017-03-15,2017,March,Wednesday,Afternoon,3,2
8193,Chocolate Iced Glazed,2017-03-15 14:34:16,Weekday,Jurong,2017-03-15,2017,March,Wednesday,Afternoon,3,2
8193,Original Glazed,2017-03-15 14:34:16,Weekday,Jurong,2017-03-15,2017,March,Wednesday,Afternoon,3,2
8194,Original Glazed,2017-03-15 14:36:57,Weekday,Vivo,2017-03-15,2017,March,Wednesday,Afternoon,3,2
8194,Chocolate Iced Glazed,2017-03-15 14:36:57,Weekday,Vivo,2017-03-15,2017,March,Wednesday,Afternoon,3,2
8195,Glazed Chocolate Cake,2017-03-15 14:38:50,Weekday,Jurong,2017-03-15,2017,March,Wednesday,Afternoon,3,2
8195,Chocolate Iced Glazed,2017-03-15 14:38:50,Weekday,Jurong,2017-03-15,2017,March,Wednesday,Afternoon,3,2
8195,Chocolate Iced Glazed,2017-03-15 14:38:50,Weekday,Jurong,2017-03-15,2017,March,Wednesday,Afternoon,3,2
8196,Chocolate Iced Glazed,2017-03-15 14:55:37,Weekday,Jurong,2017-03-15,2017,March,Wednesday,Afternoon,3,2
8196,Drinks,2017-03-15 14:55:37,Weekday,Jurong,2017-03-15,2017,March,Wednesday,Afternoon,3,2
8196,Glazed Chocolate Cake,2017-03-15 14:55:37,Weekday,Vivo,2017-03-15,2017,March,Wednesday,Afternoon,3,2
8196,Original Glazed,2017-03-15 14:55:37,Weekday,Jurong,2017-03-15,2017,March,Wednesday,Afternoon,3,2
8197,Chocolate Iced Glazed,2017-03-15 15:15:17,Weekday,Jurong,2017-03-15,2017,March,Wednesday,Afternoon,3,2
8197,Glazed Chocolate Cake,2017-03-15 15:15:17,Weekday,Vivo,2017-03-15,2017,March,Wednesday,Afternoon,3,2
8197,Drinks,2017-03-15 15:15:17,Weekday,Vivo,2017-03-15,2017,March,Wednesday,Afternoon,3,2
8197,Original Glazed,2017-03-15 15:15:17,Weekday,Jurong,2017-03-15,2017,March,Wednesday,Afternoon,3,2
8198,Chocolate Iced Glazed,2017-03-15 15:29:22,Weekday,Jurong,2017-03-15,2017,March,Wednesday,Afternoon,3,2
8199,Original Glazed,2017-03-15 16:08:52,Weekday,Jurong,2017-03-15,2017,March,Wednesday,Evening,3,2
8199,Drinks,2017-03-15 16:08:52,Weekday,Jurong,2017-03-15,2017,March,Wednesday,Evening,3,2
8200,Chocolate Iced Glazed,2017-03-15 16:26:31,Weekday,Jurong,2017-03-15,2017,March,Wednesday,Evening,3,2
8200,Drinks,2017-03-15 16:26:31,Weekday,Jurong,2017-03-15,2017,March,Wednesday,Evening,3,2
8201,Original Glazed,2017-03-15 16:27:37,Weekday,Vivo,2017-03-15,2017,March,Wednesday,Evening,3,2
8201,Glazed Chocolate Cake,2017-03-15 16:27:37,Weekday,Vivo,2017-03-15,2017,March,Wednesday,Evening,3,2
8202,Original Glazed,2017-03-15 16:30:12,Weekday,Jurong,2017-03-15,2017,March,Wednesday,Evening,3,2
8202,Original Glazed,2017-03-15 16:30:12,Weekday,Vivo,2017-03-15,2017,March,Wednesday,Evening,3,2
8202,Chocolate Iced Glazed,2017-03-15 16:30:12,Weekday,Jurong,2017-03-15,2017,March,Wednesday,Evening,3,2
8202,Original Glazed,2017-03-15 16:30:12,Weekday,Vivo,2017-03-15,2017,March,Wednesday,Evening,3,2
8203,Original Glazed,2017-03-15 16:30:32,Weekday,Jurong,2017-03-15,2017,March,Wednesday,Evening,3,2
8204,Original Glazed,2017-03-15 16:40:25,Weekday,Vivo,2017-03-15,2017,March,Wednesday,Evening,3,2
8205,Original Glazed,2017-03-15 16:41:21,Weekday,Vivo,2017-03-15,2017,March,Wednesday,Evening,3,2
8205,Drinks,2017-03-15 16:41:21,Weekday,Vivo,2017-03-15,2017,March,Wednesday,Evening,3,2
8206,Original Glazed,2017-03-15 16:42:22,Weekday,Jurong,2017-03-15,2017,March,Wednesday,Evening,3,2
8206,Original Glazed,2017-03-15 16:42:22,Weekday,Jurong,2017-03-15,2017,March,Wednesday,Evening,3,2
8206,Original Glazed,2017-03-15 16:42:22,Weekday,Vivo,2017-03-15,2017,March,Wednesday,Evening,3,2
8207,Glazed Chocolate Cake,2017-03-15 17:10:29,Weekday,Jurong,2017-03-15,2017,March,Wednesday,Evening,3,2
8207,Original Glazed,2017-03-15 17:10:29,Weekday,Vivo,2017-03-15,2017,March,Wednesday,Evening,3,2
8207,Chocolate Iced Glazed,2017-03-15 17:10:29,Weekday,Jurong,2017-03-15,2017,March,Wednesday,Evening,3,2
8208,Original Glazed,2017-03-15 17:12:23,Weekday,Vivo,2017-03-15,2017,March,Wednesday,Evening,3,2
8208,Chocolate Iced Glazed,2017-03-15 17:12:23,Weekday,Jurong,2017-03-15,2017,March,Wednesday,Evening,3,2
8209,Drinks,2017-03-16 08:04:56,Weekday,Vivo,2017-03-16,2017,March,Thursday,Morning,3,3
8209,Chocolate Iced Glazed,2017-03-16 08:04:56,Weekday,Vivo,2017-03-16,2017,March,Thursday,Morning,3,3
8210,Glazed Chocolate Cake,2017-03-16 08:10:27,Weekday,Jurong,2017-03-16,2017,March,Thursday,Morning,3,3
8210,Original Glazed,2017-03-16 08:10:27,Weekday,Jurong,2017-03-16,2017,March,Thursday,Morning,3,3
8210,Original Glazed,2017-03-16 08:10:27,Weekday,Vivo,2017-03-16,2017,March,Thursday,Morning,3,3
8210,Original Glazed,2017-03-16 08:10:27,Weekday,Jurong,2017-03-16,2017,March,Thursday,Morning,3,3
8210,Glazed Chocolate Cake,2017-03-16 08:10:27,Weekday,Vivo,2017-03-16,2017,March,Thursday,Morning,3,3
8211,Original Glazed,2017-03-16 08:28:29,Weekday,Jurong,2017-03-16,2017,March,Thursday,Morning,3,3
8211,Chocolate Iced Glazed,2017-03-16 08:28:29,Weekday,Jurong,2017-03-16,2017,March,Thursday,Morning,3,3
8212,Original Glazed,2017-03-16 08:42:19,Weekday,Vivo,2017-03-16,2017,March,Thursday,Morning,3,3
8212,Original Glazed,2017-03-16 08:42:19,Weekday,Vivo,2017-03-16,2017,March,Thursday,Morning,3,3
8213,Original Glazed,2017-03-16 08:46:13,Weekday,Vivo,2017-03-16,2017,March,Thursday,Morning,3,3
8213,Chocolate Iced Glazed,2017-03-16 08:46:13,Weekday,Vivo,2017-03-16,2017,March,Thursday,Morning,3,3
8214,Original Glazed,2017-03-16 09:15:52,Weekday,Jurong,2017-03-16,2017,March,Thursday,Morning,3,3
8214,Glazed Chocolate Cake,2017-03-16 09:15:52,Weekday,Jurong,2017-03-16,2017,March,Thursday,Morning,3,3
8215,Original Glazed,2017-03-16 09:22:15,Weekday,Jurong,2017-03-16,2017,March,Thursday,Morning,3,3
8215,Original Glazed,2017-03-16 09:22:15,Weekday,Jurong,2017-03-16,2017,March,Thursday,Morning,3,3
8215,Glazed Chocolate Cake,2017-03-16 09:22:15,Weekday,Jurong,2017-03-16,2017,March,Thursday,Morning,3,3
8216,Original Glazed,2017-03-16 09:28:14,Weekday,Vivo,2017-03-16,2017,March,Thursday,Morning,3,3
8216,Original Glazed,2017-03-16 09:28:14,Weekday,Vivo,2017-03-16,2017,March,Thursday,Morning,3,3
8216,Chocolate Iced Glazed,2017-03-16 09:28:14,Weekday,Jurong,2017-03-16,2017,March,Thursday,Morning,3,3
8217,Original Glazed,2017-03-16 09:41:31,Weekday,Jurong,2017-03-16,2017,March,Thursday,Morning,3,3
8218,Chocolate Iced Glazed,2017-03-16 09:47:27,Weekday,Vivo,2017-03-16,2017,March,Thursday,Morning,3,3
8219,Original Glazed,2017-03-16 09:56:03,Weekday,Jurong,2017-03-16,2017,March,Thursday,Morning,3,3
8219,Original Glazed,2017-03-16 09:56:03,Weekday,Jurong,2017-03-16,2017,March,Thursday,Morning,3,3
8219,Glazed Chocolate Cake,2017-03-16 09:56:03,Weekday,Vivo,2017-03-16,2017,March,Thursday,Morning,3,3
8220,Original Glazed,2017-03-16 10:06:17,Weekday,Jurong,2017-03-16,2017,March,Thursday,Morning,3,3
8220,Drinks,2017-03-16 10:06:17,Weekday,Vivo,2017-03-16,2017,March,Thursday,Morning,3,3
8220,Chocolate Iced Glazed,2017-03-16 10:06:17,Weekday,Jurong,2017-03-16,2017,March,Thursday,Morning,3,3
8221,Original Glazed,2017-03-16 10:19:04,Weekday,Vivo,2017-03-16,2017,March,Thursday,Morning,3,3
8221,Chocolate Iced Glazed,2017-03-16 10:19:04,Weekday,Jurong,2017-03-16,2017,March,Thursday,Morning,3,3
8221,Drinks,2017-03-16 10:19:04,Weekday,Vivo,2017-03-16,2017,March,Thursday,Morning,3,3
8222,Original Glazed,2017-03-16 10:36:13,Weekday,Vivo,2017-03-16,2017,March,Thursday,Morning,3,3
8222,Glazed Chocolate Cake,2017-03-16 10:36:13,Weekday,Vivo,2017-03-16,2017,March,Thursday,Morning,3,3
8223,Drinks,2017-03-16 10:42:14,Weekday,Jurong,2017-03-16,2017,March,Thursday,Morning,3,3
8223,Drinks,2017-03-16 10:42:14,Weekday,Jurong,2017-03-16,2017,March,Thursday,Morning,3,3
8223,Original Glazed,2017-03-16 10:42:14,Weekday,Vivo,2017-03-16,2017,March,Thursday,Morning,3,3
8223,Chocolate Iced Glazed,2017-03-16 10:42:14,Weekday,Vivo,2017-03-16,2017,March,Thursday,Morning,3,3
8224,Original Glazed,2017-03-16 10:43:53,Weekday,Vivo,2017-03-16,2017,March,Thursday,Morning,3,3
8224,Glazed Chocolate Cake,2017-03-16 10:43:53,Weekday,Vivo,2017-03-16,2017,March,Thursday,Morning,3,3
8224,Drinks,2017-03-16 10:43:53,Weekday,Jurong,2017-03-16,2017,March,Thursday,Morning,3,3
8225,Glazed Chocolate Cake,2017-03-16 10:45:41,Weekday,Vivo,2017-03-16,2017,March,Thursday,Morning,3,3
8225,Glazed Chocolate Cake,2017-03-16 10:45:41,Weekday,Vivo,2017-03-16,2017,March,Thursday,Morning,3,3
8225,Glazed Chocolate Cake,2017-03-16 10:45:41,Weekday,Jurong,2017-03-16,2017,March,Thursday,Morning,3,3
8226,Original Glazed,2017-03-16 10:50:35,Weekday,Jurong,2017-03-16,2017,March,Thursday,Morning,3,3
8226,Glazed Chocolate Cake,2017-03-16 10:50:35,Weekday,Jurong,2017-03-16,2017,March,Thursday,Morning,3,3
8227,Drinks,2017-03-16 10:52:25,Weekday,Vivo,2017-03-16,2017,March,Thursday,Morning,3,3
8227,Chocolate Iced Glazed,2017-03-16 10:52:25,Weekday,Jurong,2017-03-16,2017,March,Thursday,Morning,3,3
8227,Drinks,2017-03-16 10:52:25,Weekday,Vivo,2017-03-16,2017,March,Thursday,Morning,3,3
8227,Drinks,2017-03-16 10:52:25,Weekday,Vivo,2017-03-16,2017,March,Thursday,Morning,3,3
8227,Original Glazed,2017-03-16 10:52:25,Weekday,Jurong,2017-03-16,2017,March,Thursday,Morning,3,3
8227,Chocolate Iced Glazed,2017-03-16 10:52:25,Weekday,Jurong,2017-03-16,2017,March,Thursday,Morning,3,3
8228,Original Glazed,2017-03-16 11:08:28,Weekday,Vivo,2017-03-16,2017,March,Thursday,Afternoon,3,3
8229,Chocolate Iced Glazed,2017-03-16 11:10:01,Weekday,Vivo,2017-03-16,2017,March,Thursday,Afternoon,3,3
8230,Original Glazed,2017-03-16 11:19:55,Weekday,Vivo,2017-03-16,2017,March,Thursday,Afternoon,3,3
8230,Glazed Chocolate Cake,2017-03-16 11:19:55,Weekday,Jurong,2017-03-16,2017,March,Thursday,Afternoon,3,3
8231,Drinks,2017-03-16 11:30:40,Weekday,Vivo,2017-03-16,2017,March,Thursday,Afternoon,3,3
8232,Glazed Chocolate Cake,2017-03-16 11:35:56,Weekday,Jurong,2017-03-16,2017,March,Thursday,Afternoon,3,3
8233,Glazed Chocolate Cake,2017-03-16 11:44:43,Weekday,Jurong,2017-03-16,2017,March,Thursday,Afternoon,3,3
